# util_output: detail

# resource	operation	var	loadBucket	startBucket	bktLength	rate	load
1107_8-x-1107_8	00309180_1107_M-at-1107-186663	OP500255T003	2017-06-01	2017-06-01	 15	 42.04204178	 42.04204178
1107_8-x-1107_8	00519603_1107_M-at-1107-186696	OP145504T004	2017-06-16	2017-06-16	 15	 24.02401924	 24.02401924
1107_8-x-1107_8	00119185_1107_M-at-1107-186528	OP176877T004	2017-06-16	2017-06-16	 15	 39.03903961	 39.03903961
1107_8-x-1107_8	0012B102_1107_M-at-1107-186564	OP177879T004	2017-06-16	2017-06-16	 15	 36.03604126	 36.03604126
1107_8-x-1107_8	00519603_1107_M-at-1107-186696	OP145504T005	2017-07-01	2017-07-01	 15	 24.02401924	 24.02401924
1107_8-x-1107_8	00129189_1107_M-at-1107-186549	OP215580T005	2017-07-01	2017-07-01	 15	 30.0300293	 30.0300293
1107_8-x-1107_8	00309180_1107_M-at-1107-186663	OP500255T005	2017-07-01	2017-07-01	 15	 42.04204178	 42.04204178
1107_8-x-1107_8	00519603_1107_M-at-1107-186696	OP145504T006	2017-07-16	2017-07-16	 16	 24.02401924	 24.02401924
1107_8-x-1107_8	00129189_1107_M-at-1107-186549	OP215580T006	2017-07-16	2017-07-16	 16	 30.0300293	 30.0300293
1107_8-x-1107_8	00309180_1107_M-at-1107-186663	OP500255T006	2017-07-16	2017-07-16	 16	 42.04204178	 42.04204178
1107_8-x-1107_8	00519605_1107_M-at-1107-186700	OP088020T007	2017-08-01	2017-08-01	 15	 27.02703094	 189.18920898
1107_8-x-1107_8	00689169_1107_M-at-1107-186820	OP136657T007	2017-08-01	2017-08-01	 15	 42.04204178	 42.04204178
1107_8-x-1107_8	00519603_1107_M-at-1107-186696	OP145504T007	2017-08-01	2017-08-01	 15	 24.02401924	 168.1681366
1107_8-x-1107_8	00119185_1107_M-at-1107-186528	OP176877T007	2017-08-01	2017-08-01	 15	 39.03903961	 78.07807922
1107_8-x-1107_8	0012B102_1107_M-at-1107-186564	OP177879T007	2017-08-01	2017-08-01	 15	 36.03604126	 324.32437134
1107_8-x-1107_8	00129189_1107_M-at-1107-186549	OP215580T007	2017-08-01	2017-08-01	 15	 30.0300293	 150.15014648
1107_8-x-1107_8	00689224_1107_M-at-1107-186825	OP449359T007	2017-08-01	2017-08-01	 15	 30.0300293	 90.09008789
1107_8-x-1107_8	00309180_1107_M-at-1107-186663	OP500255T007	2017-08-01	2017-08-01	 15	 42.04204178	 42.04204178
1107_8-x-1107_8	00519605_1107_M-at-1107-186700	OP088020T008	2017-08-16	2017-08-16	 16	 27.02703094	 270.27029419
1107_8-x-1107_8	00689169_1107_M-at-1107-186820	OP136657T008	2017-08-16	2017-08-16	 16	 42.04204178	 84.08408356
1107_8-x-1107_8	00119185_1107_M-at-1107-186528	OP176877T008	2017-08-16	2017-08-16	 16	 39.03903961	 78.07807922
1107_8-x-1107_8	0012B102_1107_M-at-1107-186564	OP177879T008	2017-08-16	2017-08-16	 16	 36.03604126	 540.54058838
1107_8-x-1107_8	00129189_1107_M-at-1107-186549	OP215580T008	2017-08-16	2017-08-16	 16	 30.0300293	 30.0300293
1107_8-x-1107_8	00689224_1107_M-at-1107-186825	OP449359T008	2017-08-16	2017-08-16	 16	 30.0300293	 150.15014648

1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140234220_1103_P-at-1103-185038	OP094372T003	2017-06-01	2017-06-01	 15	 1	 2284.33007813
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00550912220_1103_P-at-1103-185341	OP658374T003	2017-06-01	2017-06-01	 15	 1	 26523.24023438
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140908220_1103_P-at-1103-185072	OP054059T004	2017-06-16	2017-06-16	 15	 1	 1850.89001465
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00159039220_1103_P-at-1103-185105	OP152755T004	2017-06-16	2017-06-16	 15	 1	 382.13000488
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559124220_1103_P-at-1103-185370	OP254597T004	2017-06-16	2017-06-16	 15	 1	 24721.25
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140202220_1103_P-at-1103-185026	OP296054T004	2017-06-16	2017-06-16	 15	 1	 1048.82995605
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140418220_1103_P-at-1103-185055	OP356503T004	2017-06-16	2017-06-16	 15	 1	 459.79000854
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140110220_1103_P-at-1103-185015	OP497825T004	2017-06-16	2017-06-16	 15	 1	 1350.39001465
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140421220_1103_P-at-1103-185061	OP536977T004	2017-06-16	2017-06-16	 15	 1	 1756.92004395
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140226220_1103_P-at-1103-185032	OP598228T004	2017-06-16	2017-06-16	 15	 1	 783.59002686
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00550912220_1103_P-at-1103-185341	OP658374T004	2017-06-16	2017-06-16	 15	 1	 9600
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140908220_1103_P-at-1103-185072	OP054059T005	2017-07-01	2017-07-01	 15	 1	 1469.72998047
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559124220_1103_P-at-1103-185370	OP254597T005	2017-07-01	2017-07-01	 15	 1	 14891.21972656
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140202220_1103_P-at-1103-185026	OP296054T005	2017-07-01	2017-07-01	 15	 1	 489.79000854
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140418220_1103_P-at-1103-185055	OP356503T005	2017-07-01	2017-07-01	 15	 1	 928.91998291
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559239220_1103_P-at-1103-185375	OP435634T005	2017-07-01	2017-07-01	 15	 1	 808.59002686
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140908220_1103_P-at-1103-185072	OP054059T006	2017-07-16	2017-07-16	 16	 1	 948.71002197
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559124220_1103_P-at-1103-185370	OP254597T006	2017-07-16	2017-07-16	 16	 1	 24093.66992188
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140202220_1103_P-at-1103-185026	OP296054T006	2017-07-16	2017-07-16	 16	 1	 501.45001221
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559239220_1103_P-at-1103-185375	OP435634T006	2017-07-16	2017-07-16	 16	 1	 4311.89990234
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140110220_1103_P-at-1103-185015	OP497825T006	2017-07-16	2017-07-16	 16	 1	 2809.2800293
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140421220_1103_P-at-1103-185061	OP536977T006	2017-07-16	2017-07-16	 16	 1	 2344.91992188
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140908220_1103_P-at-1103-185072	OP054059T007	2017-08-01	2017-08-01	 15	 1	 1377.08996582
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559124220_1103_P-at-1103-185370	OP254597T007	2017-08-01	2017-08-01	 15	 1	 19461.33984375
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140202220_1103_P-at-1103-185026	OP296054T007	2017-08-01	2017-08-01	 15	 1	 2630.06005859
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140418220_1103_P-at-1103-185055	OP356503T007	2017-08-01	2017-08-01	 15	 1	 1722.90002441
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559239220_1103_P-at-1103-185375	OP435634T007	2017-08-01	2017-08-01	 15	 1	 2607.57006836
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140226220_1103_P-at-1103-185032	OP598228T007	2017-08-01	2017-08-01	 15	 1	 538.07000732
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00550912220_1103_P-at-1103-185341	OP658374T007	2017-08-01	2017-08-01	 15	 1	 4702.20019531
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140908220_1103_P-at-1103-185072	OP054059T008	2017-08-16	2017-08-16	 16	 1	 1899.07995605
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559124220_1103_P-at-1103-185370	OP254597T008	2017-08-16	2017-08-16	 16	 1	 24703.890625
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140202220_1103_P-at-1103-185026	OP296054T008	2017-08-16	2017-08-16	 16	 1	 2751.45996094
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140418220_1103_P-at-1103-185055	OP356503T008	2017-08-16	2017-08-16	 16	 1	 1806.7800293
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00559239220_1103_P-at-1103-185375	OP435634T008	2017-08-16	2017-08-16	 16	 1	 3412.42993164
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00140110220_1103_P-at-1103-185015	OP497825T008	2017-08-16	2017-08-16	 16	 1	 1583.35998535
1103_STIFF_2KG_PAT_ATTCAP-x-1103_STIFF_2KG_PAT_ATTCAP	00550912220_1103_P-at-1103-185341	OP658374T008	2017-08-16	2017-08-16	 16	 1	 6802.06982422

1369_G2-x-1369_G2	00050423_1369_M-at-1369-188297	OP506483T003	2017-06-01	2017-06-01	 15	 13.98058033	 279.61160278
1369_G2-x-1369_G2	00050423_1369_M-at-1369-188297	OP506483T004	2017-06-16	2017-06-16	 15	 13.98058033	 307.57275391
1369_G2-x-1369_G2	00050423_1369_M-at-1369-188297	OP506483T005	2017-07-01	2017-07-01	 15	 13.98058033	 251.6504364
1369_G2-x-1369_G2	00050423_1369_M-at-1369-188297	OP506483T006	2017-07-16	2017-07-16	 16	 13.98058033	 307.57275391
1369_G2-x-1369_G2	00050423_1369_M-at-1369-188297	OP506483T007	2017-08-01	2017-08-01	 15	 13.98058033	 223.68928528
1369_G2-x-1369_G2	00050423_1369_M-at-1369-188297	OP506483T008	2017-08-16	2017-08-16	 16	 13.98058033	 265.63101196

1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01250908_1373_M-at-1373-189118	OP457123T003	2017-06-01	2017-06-01	 15	 1600	 1600
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259284_1373_M-at-1373-189131	OP507683T003	2017-06-01	2017-06-01	 15	 1600	 1600
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259282_1373_M-at-1373-189123	OP546751T003	2017-06-01	2017-06-01	 15	 1600	 9600
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259283_1373_M-at-1373-189128	OP565332T003	2017-06-01	2017-06-01	 15	 1600	 1600
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259287_1373_M-at-1373-189134	OP566016T003	2017-06-01	2017-06-01	 15	 1600	 1600
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01250908_1373_M-at-1373-189118	OP457123T004	2017-06-16	2017-06-16	 15	 1600	 3200
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259282_1373_M-at-1373-189123	OP546751T004	2017-06-16	2017-06-16	 15	 1600	 6400
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01250908_1373_M-at-1373-189118	OP457123T005	2017-07-01	2017-07-01	 15	 1600	 4800
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259282_1373_M-at-1373-189123	OP546751T005	2017-07-01	2017-07-01	 15	 1600	 11200
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259287_1373_M-at-1373-189134	OP566016T005	2017-07-01	2017-07-01	 15	 1600	 1600
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01250908_1373_M-at-1373-189118	OP457123T006	2017-07-16	2017-07-16	 16	 1600	 4800
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259284_1373_M-at-1373-189131	OP507683T006	2017-07-16	2017-07-16	 16	 1600	 1600
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259282_1373_M-at-1373-189123	OP546751T006	2017-07-16	2017-07-16	 16	 1600	 14400
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01250908_1373_M-at-1373-189118	OP457123T007	2017-08-01	2017-08-01	 15	 1600	 6400
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259282_1373_M-at-1373-189123	OP546751T007	2017-08-01	2017-08-01	 15	 1600	 16000
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01250908_1373_M-at-1373-189118	OP457123T008	2017-08-16	2017-08-16	 16	 1600	 4800
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259284_1373_M-at-1373-189131	OP507683T008	2017-08-16	2017-08-16	 16	 1600	 1600
1373_LUSTRE_ATTCAP-x-1373_LUSTRE_ATTCAP	01259282_1373_M-at-1373-189123	OP546751T008	2017-08-16	2017-08-16	 16	 1600	 16000

1107_1-x-1107_1	00530929_1107_M-at-1107-186729	OP217143T003	2017-06-01	2017-06-01	 15	 41.18616104	 41.18616104
1107_1-x-1107_1	00010331_1107_M-at-1107-186417	OP278702T003	2017-06-01	2017-06-01	 15	 41.18616104	 41.18616104
1107_1-x-1107_1	00010W84_1107_M-at-1107-186467	OP299583T003	2017-06-01	2017-06-01	 15	 41.18616104	 123.55847931
1107_1-x-1107_1	00260912_1107_M-at-1107-186589	OP339756T003	2017-06-01	2017-06-01	 15	 29.7029705	 356.43563843
1107_1-x-1107_1	00019037_1107_M-at-1107-186485	OP347796T003	2017-06-01	2017-06-01	 15	 41.18616104	 41.18616104
1107_1-x-1107_1	00010W90_1107_M-at-1107-186473	OP381007T003	2017-06-01	2017-06-01	 15	 41.18616104	 82.37232208
1107_1-x-1107_1	00010W91_1107_M-at-1107-186479	OP399719T003	2017-06-01	2017-06-01	 15	 41.18616104	 41.18616104
1107_1-x-1107_1	00260W06_1107_M-at-1107-186595	OP622304T003	2017-06-01	2017-06-01	 15	 41.18616104	 205.93080139
1107_1-x-1107_1	00040908_1107_M-at-1107-186491	OP661789T003	2017-06-01	2017-06-01	 15	 41.18616104	 123.55847931
1107_1-x-1107_1	00010W84_1107_M-at-1107-186467	OP299583T004	2017-06-16	2017-06-16	 15	 41.18616104	 205.93080139
1107_1-x-1107_1	00260912_1107_M-at-1107-186589	OP339756T004	2017-06-16	2017-06-16	 15	 29.7029705	 475.24752808
1107_1-x-1107_1	00010W90_1107_M-at-1107-186473	OP381007T004	2017-06-16	2017-06-16	 15	 41.18616104	 82.37232208
1107_1-x-1107_1	00260W06_1107_M-at-1107-186595	OP622304T004	2017-06-16	2017-06-16	 15	 41.18616104	 205.93080139
1107_1-x-1107_1	00040908_1107_M-at-1107-186491	OP661789T004	2017-06-16	2017-06-16	 15	 41.18616104	 164.74464417
1107_1-x-1107_1	00010W84_1107_M-at-1107-186467	OP299583T005	2017-07-01	2017-07-01	 15	 41.18616104	 205.93080139
1107_1-x-1107_1	00260912_1107_M-at-1107-186589	OP339756T005	2017-07-01	2017-07-01	 15	 29.7029705	 475.24752808
1107_1-x-1107_1	00010W90_1107_M-at-1107-186473	OP381007T005	2017-07-01	2017-07-01	 15	 41.18616104	 82.37232208
1107_1-x-1107_1	00260W06_1107_M-at-1107-186595	OP622304T005	2017-07-01	2017-07-01	 15	 41.18616104	 123.55847931
1107_1-x-1107_1	00040908_1107_M-at-1107-186491	OP661789T005	2017-07-01	2017-07-01	 15	 41.18616104	 123.55847931
1107_1-x-1107_1	00530929_1107_M-at-1107-186729	OP217143T006	2017-07-16	2017-07-16	 16	 41.18616104	 82.37232208
1107_1-x-1107_1	00010331_1107_M-at-1107-186417	OP278702T006	2017-07-16	2017-07-16	 16	 41.18616104	 82.37232208
1107_1-x-1107_1	00010W84_1107_M-at-1107-186467	OP299583T006	2017-07-16	2017-07-16	 16	 41.18616104	 288.3031311
1107_1-x-1107_1	00260912_1107_M-at-1107-186589	OP339756T006	2017-07-16	2017-07-16	 16	 29.7029705	 386.13861084
1107_1-x-1107_1	00019037_1107_M-at-1107-186485	OP347796T006	2017-07-16	2017-07-16	 16	 41.18616104	 41.18616104
1107_1-x-1107_1	00010W90_1107_M-at-1107-186473	OP381007T006	2017-07-16	2017-07-16	 16	 41.18616104	 164.74464417
1107_1-x-1107_1	00010W91_1107_M-at-1107-186479	OP399719T006	2017-07-16	2017-07-16	 16	 41.18616104	 41.18616104
1107_1-x-1107_1	00260W06_1107_M-at-1107-186595	OP622304T006	2017-07-16	2017-07-16	 16	 41.18616104	 82.37232208
1107_1-x-1107_1	00040908_1107_M-at-1107-186491	OP661789T006	2017-07-16	2017-07-16	 16	 41.18616104	 123.55847931
1107_1-x-1107_1	00530929_1107_M-at-1107-186729	OP217143T007	2017-08-01	2017-08-01	 15	 41.18616104	 41.18616104
1107_1-x-1107_1	00010331_1107_M-at-1107-186417	OP278702T007	2017-08-01	2017-08-01	 15	 41.18616104	 41.18616104
1107_1-x-1107_1	00010W84_1107_M-at-1107-186467	OP299583T007	2017-08-01	2017-08-01	 15	 41.18616104	 247.11695862
1107_1-x-1107_1	00260912_1107_M-at-1107-186589	OP339756T007	2017-08-01	2017-08-01	 15	 29.7029705	 356.43563843
1107_1-x-1107_1	00019037_1107_M-at-1107-186485	OP347796T007	2017-08-01	2017-08-01	 15	 41.18616104	 41.18616104
1107_1-x-1107_1	00010W90_1107_M-at-1107-186473	OP381007T007	2017-08-01	2017-08-01	 15	 41.18616104	 164.74464417
1107_1-x-1107_1	00010W91_1107_M-at-1107-186479	OP399719T007	2017-08-01	2017-08-01	 15	 41.18616104	 82.37232208
1107_1-x-1107_1	00260W06_1107_M-at-1107-186595	OP622304T007	2017-08-01	2017-08-01	 15	 41.18616104	 41.18616104
1107_1-x-1107_1	00040908_1107_M-at-1107-186491	OP661789T007	2017-08-01	2017-08-01	 15	 41.18616104	 123.55847931
1107_1-x-1107_1	00530929_1107_M-at-1107-186729	OP217143T008	2017-08-16	2017-08-16	 16	 41.18616104	 41.18616104
1107_1-x-1107_1	00010331_1107_M-at-1107-186417	OP278702T008	2017-08-16	2017-08-16	 16	 41.18616104	 41.18616104
1107_1-x-1107_1	00010W84_1107_M-at-1107-186467	OP299583T008	2017-08-16	2017-08-16	 16	 41.18616104	 329.48928833
1107_1-x-1107_1	00260912_1107_M-at-1107-186589	OP339756T008	2017-08-16	2017-08-16	 16	 29.7029705	 445.54455566
1107_1-x-1107_1	00019037_1107_M-at-1107-186485	OP347796T008	2017-08-16	2017-08-16	 16	 41.18616104	 41.18616104
1107_1-x-1107_1	00010W90_1107_M-at-1107-186473	OP381007T008	2017-08-16	2017-08-16	 16	 41.18616104	 164.74464417
1107_1-x-1107_1	00010W91_1107_M-at-1107-186479	OP399719T008	2017-08-16	2017-08-16	 16	 41.18616104	 82.37232208
1107_1-x-1107_1	00260W06_1107_M-at-1107-186595	OP622304T008	2017-08-16	2017-08-16	 16	 41.18616104	 123.55847931
1107_1-x-1107_1	00040908_1107_M-at-1107-186491	OP661789T008	2017-08-16	2017-08-16	 16	 41.18616104	 123.55847931

1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140234210_1103_P-at-1103-185037	OP104209T003	2017-06-01	2017-06-01	 15	 1	 530.53997803
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140202210_1103_P-at-1103-185025	OP305959T004	2017-06-16	2017-06-16	 15	 1	 131.58000183
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140110210_1103_P-at-1103-185014	OP507592T004	2017-06-16	2017-06-16	 15	 1	 719.46002197
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140421210_1103_P-at-1103-185060	OP546847T004	2017-06-16	2017-06-16	 15	 1	 462.92001343
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140226210_1103_P-at-1103-185031	OP608285T004	2017-06-16	2017-06-16	 15	 1	 211.32000732
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140202210_1103_P-at-1103-185025	OP305959T005	2017-07-01	2017-07-01	 15	 1	 84.88999939
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140202210_1103_P-at-1103-185025	OP305959T006	2017-07-16	2017-07-16	 16	 1	 1235.06994629
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140110210_1103_P-at-1103-185014	OP507592T006	2017-07-16	2017-07-16	 16	 1	 1450.80004883
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140421210_1103_P-at-1103-185060	OP546847T006	2017-07-16	2017-07-16	 16	 1	 649.84002686
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140202210_1103_P-at-1103-185025	OP305959T007	2017-08-01	2017-08-01	 15	 1	 1162.2800293
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140226210_1103_P-at-1103-185031	OP608285T007	2017-08-01	2017-08-01	 15	 1	 71.11000061
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140202210_1103_P-at-1103-185025	OP305959T008	2017-08-16	2017-08-16	 16	 1	 1215.19995117
1103_STIFF_1KG_PAT_ATTCAP-x-1103_STIFF_1KG_PAT_ATTCAP	00140110210_1103_P-at-1103-185014	OP507592T008	2017-08-16	2017-08-16	 16	 1	 672.21002197

1367_G16-x-1367_G16	07030000_1367_M-at-1367-188172	OP607304T003	2017-06-01	2017-06-01	 15	 58.40000153	 233.6000061
1367_G16-x-1367_G16	07030000_1367_M-at-1367-188172	OP607304T004	2017-06-16	2017-06-16	 15	 58.40000153	 116.80000305
1367_G16-x-1367_G16	07030000_1367_M-at-1367-188172	OP607304T005	2017-07-01	2017-07-01	 15	 58.40000153	 116.80000305
1367_G16-x-1367_G16	07030000_1367_M-at-1367-188172	OP607304T006	2017-07-16	2017-07-16	 16	 58.40000153	 116.80000305
1367_G16-x-1367_G16	07030000_1367_M-at-1367-188172	OP607304T007	2017-08-01	2017-08-01	 15	 58.40000153	 175.19999695
1367_G16-x-1367_G16	07030000_1367_M-at-1367-188172	OP607304T008	2017-08-16	2017-08-16	 16	 58.40000153	 175.19999695

1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010125210_1371_P-at-1371-188603	OP013431T003	2017-06-01	2017-06-01	 15	 1	 7340.22998047
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010801150_1371_P-at-1371-188677	OP033334T003	2017-06-01	2017-06-01	 15	 1	 108
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010801240_1371_P-at-1371-188679	OP043541T003	2017-06-01	2017-06-01	 15	 1	 3042.16992188
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530125150_1371_P-at-1371-188820	OP053753T003	2017-06-01	2017-06-01	 15	 1	 4028.22998047
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00260912150_1371_P-at-1371-188766	OP054731T003	2017-06-01	2017-06-01	 15	 1	 1585.95996094
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530125240_1371_P-at-1371-188822	OP063470T003	2017-06-01	2017-06-01	 15	 1	 2243.92993164
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00260912240_1371_P-at-1371-188768	OP064391T003	2017-06-01	2017-06-01	 15	 1	 3827.5
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010801210_1371_P-at-1371-188678	OP073754T003	2017-06-01	2017-06-01	 15	 1	 2374.37988281
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530121150_1371_P-at-1371-188815	OP073843T003	2017-06-01	2017-06-01	 15	 1	 7222.10595703
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530121240_1371_P-at-1371-188817	OP083883T003	2017-06-01	2017-06-01	 15	 1	 3323.2800293
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530125210_1371_P-at-1371-188821	OP093995T003	2017-06-01	2017-06-01	 15	 1	 1227.83996582
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530121210_1371_P-at-1371-188816	OP114058T003	2017-06-01	2017-06-01	 15	 1	 19454.61328125
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010403150_1371_P-at-1371-188640	OP174174T003	2017-06-01	2017-06-01	 15	 1	 212
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010403240_1371_P-at-1371-188642	OP183987T003	2017-06-01	2017-06-01	 15	 1	 3219.48999023
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010712240_1371_P-at-1371-188670	OP184914T003	2017-06-01	2017-06-01	 15	 1	 6610.04003906
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530801150_1371_P-at-1371-188854	OP194210T003	2017-06-01	2017-06-01	 15	 1	 4216.62988281
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530801240_1371_P-at-1371-188856	OP204138T003	2017-06-01	2017-06-01	 15	 1	 216.42999268
1371_RET_ATTCAP-x-1371_RET_ATTCAP	0001M003210_1371_P-at-1371-188688	OP212004T003	2017-06-01	2017-06-01	 15	 1	 6480.35009766
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010403210_1371_P-at-1371-188641	OP214233T003	2017-06-01	2017-06-01	 15	 1	 645.0300293
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010718210_1371_P-at-1371-188672	OP215219T003	2017-06-01	2017-06-01	 15	 1	 7500
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010616150_1371_P-at-1371-188661	OP215257T003	2017-06-01	2017-06-01	 15	 1	 6126.66015625
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010616240_1371_P-at-1371-188663	OP225026T003	2017-06-01	2017-06-01	 15	 1	 19543.66015625
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00530801210_1371_P-at-1371-188855	OP234387T003	2017-06-01	2017-06-01	 15	 1	 10219.13964844
1371_RET_ATTCAP-x-1371_RET_ATTCAP	00010712210_1371_P-at-1371-188669	OP235427T003	2017-06-01	2017-06-01	 15	 1	 704.23999023
